Position,Track Name,Artist,Streams,URL,Year,Month,Track ID
140,Nuvole Di Drago,Franco126,314313,https://open.spotify.com/track/35OShPSVleo3rC4MGuhgaO,2019,01,35OShPSVleo3rC4MGuhgaO
141,Parole Crociate,Franco126,313387,https://open.spotify.com/track/56OJxHRowyDkcLFlYGIxLD,2019,01,56OJxHRowyDkcLFlYGIxLD
142,Fa Lo Stesso,Franco126,312759,https://open.spotify.com/track/5FxsqLGwBYVp8QWB9e10ON,2019,01,5FxsqLGwBYVp8QWB9e10ON
143,Bad Liar,Imagine Dragons,311845,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,01,0wi5AW5tPRYEwWg44Nn8z2
144,Coupé,Capo Plaza,309255,https://open.spotify.com/track/0X6TgBHcxe20tNvWuwXEpn,2019,01,2UslPu1Jo7jIiUchu9QvPv
145,Adictiva,Daddy Yankee,309190,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019,01,0o4evn8XhHsjHr63mIhmGw
146,DISPOVERY CHANNEL (feat. Nitro),Salmo,306986,https://open.spotify.com/track/77F0NNChJGfDBp3fTCWaDc,2019,01,77F0NNChJGfDBp3fTCWaDc
147,Money Rain,Boro Boro,306827,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1,2019,01,1kuSXR7D6H02EsHcK4ULFD
148,Segni,Fedez,305984,https://open.spotify.com/track/4pJztlrn9iOml1k4KmehOl,2019,01,6vVftwBiIaM9xDVZhSwTCJ
149,Ipernova,Mr.Rain,305901,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw,2019,01,2Hg2uP2Udt0PIEZiPbfV26
150,Natural,Imagine Dragons,304709,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019,01,2FY7b99s15jUprqC0M5NCT
151,Casa Mia (feat. Luchè & Capo Plaza),Noyz Narcos,303828,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc,2019,01,6NnO2rbViEDhX6wewADukc
152,Gucci Ski Mask (feat. Guè Pequeno),Lazza,303151,https://open.spotify.com/track/0OJt61Ktvw4U96GmVZmyoZ,2019,01,1zsnUOfuMirWoprylSMuTZ
153,Nuovi Jeans,Nashley,301348,https://open.spotify.com/track/0N1pKkjhVwKZWFLF47R1tv,2019,01,0N1pKkjhVwKZWFLF47R1tv
154,Le luci della città,Coez,299888,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m,2019,01,381VH1JFj9q08V1OMlPU5m
155,Felicità puttana,Thegiornalisti,298711,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5,2019,01,695AOnYHYnvHIMaTNKjkA5
156,Cosa senza spine (feat. LP),Fedez,298461,https://open.spotify.com/track/4lGJgSfAJKwtFwfexdXVQz,2019,01,4lGJgSfAJKwtFwfexdXVQz
157,Be Alright,Dean Lewis,296970,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,01,3EPXxR3ImUwfayaurPi3cm
158,scuol4,tha Supreme,295163,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr,2019,01,1V7hvLe3fpZTMoqKLkBDgW
160,Uh Ah Hey,Sfera Ebbasta,293789,https://open.spotify.com/track/2zsJ7dZdvtmUBDOuRSqQ5h,2019,01,2zsJ7dZdvtmUBDOuRSqQ5h
161,Figurati noi (feat. Emma Muscat),Shade,293038,https://open.spotify.com/track/5AQ7Wuc1UGCROIifaInqdV,2019,01,5AQ7Wuc1UGCROIifaInqdV
162,IDGAF,Dua Lipa,292413,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019,01,76cy1WJvNGJTj78UqeA5zr
163,Purple Rain (feat. Gemitaiz & Frenetik&Orang3),Achille Lauro,291876,https://open.spotify.com/track/0PpB4YTfszDRmQxLirA4pM,2019,01,286i6Yq99ALCLHXDofuTVL
164,Pesto,Calcutta ,291669,https://open.spotify.com/track/4UHDgfDtSSv9SqyfEFr4sF,2019,01,4UHDgfDtSSv9SqyfEFr4sF
165,Say My Name,David Guetta,290573,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,01,7H6ev70Weq6DdpZyyTmUXk
166,Buongiornissimo,Fedez,290092,https://open.spotify.com/track/2vmjhinZGxfcN5KOkFnGYQ,2019,01,2vmjhinZGxfcN5KOkFnGYQ
167,L'altra dimensione,Måneskin,290031,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa,2019,01,36ONZ2CvV8KsLPapNPGTqa
168,Chic,Izi,289902,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3,2019,01,4wVOKKEHUJxHCFFNUWDn0B
169,Solo (feat. Demi Lovato),Clean Bandit,288350,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019,01,6kPJZM97LwdG9QIsT7khp6
170,Irraggiungibile (feat. Federica Carta),Shade,287770,https://open.spotify.com/track/6ht4SwYqBMA8aE40QdJzoN,2019,01,03PDOt4cRKQgpYfA9I9wnC
171,Don't Stop Me Now - Remastered 2011,Queen,287415,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,01,7hQJA50XrCWABAu5v6QZ4i
172,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,285813,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2,2019,01,5CLGzJsGqhCEECcpnFQA8x
173,PELLE D'OCA,Vegas Jones,284549,https://open.spotify.com/track/3SjNwo6aHnvKx8yeSXxTmT,2019,01,7BIoYqwZlcKosZr1ceAhuV
174,Rollin',Gemitaiz,284311,https://open.spotify.com/track/1LYkQC1JrgMhwMol3nVo35,2019,01,1xqRKo0SDFDO5Jy8yEVD0X
175,Un posto bellissimo,Fedez,283726,https://open.spotify.com/track/2qqDDnzVeEk4Yf0rJPaM9h,2019,01,2qqDDnzVeEk4Yf0rJPaM9h
176,Che Ci Faccio,Gemitaiz,282453,https://open.spotify.com/track/3yhRpGAdByLRLNwULguVeT,2019,01,3yhRpGAdByLRLNwULguVeT
177,Missili,Frah Quintale,281972,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t,2019,01,5dcyltc1ataieXIeTqhH3t
178,Amore e Capoeira,Takagi & Ketra,281572,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk,2019,01,5Vwqy3CS2aCB6jcgm1qWfk
179,Paracetamolo,Calcutta ,281001,https://open.spotify.com/track/4OQ1G3dyVx0SPUzBiWCNat,2019,01,4OQ1G3dyVx0SPUzBiWCNat
180,Solletico (feat. Tedua & The Night Skinny),Rkomi,279747,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX,2019,01,6gan8nbS78t2sUy0M9UpAX
181,Rockstar,Sfera Ebbasta,279634,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA,2019,01,7ytR5pFWmSjzHJIeQkgog4
182,ZEZE (feat. Travis Scott & Offset),Kodak Black,279412,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,01,0FZ4Dmg8jJJAPJnvBIzD9z
183,Questa nostra stupida canzone d'amore,Thegiornalisti,276338,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3,2019,01,1Kw6V4wiZKTVwLZ5YcYJR3
184,RATATA,Capo Plaza,275829,https://open.spotify.com/track/3QjM7blH1a157YfP8G33TA,2019,01,3HG3QFERdP3Q1b6VGahwWs
185,Modalità Aereo (feat. Luchè & Marracash),Guè Pequeno,274680,https://open.spotify.com/track/5CBTNoJlHwyqYGdwMBNAAH,2019,01,5CBTNoJlHwyqYGdwMBNAAH
186,Sincera,Fred De Palma,271275,https://open.spotify.com/track/0B9tlo3EDwWazIPlyWpKAH,2019,01,1I07YbnDyFkNhjVSrfmSwi
187,Allenamento #2,Capo Plaza,270309,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM,2019,01,3RsSxNSorUqe9K4qEGTlGC
188,7/8 Sour,MadMan,267348,https://open.spotify.com/track/3pTlhegZkebcfjrFscPShg,2019,01,02jxUVBnihub7LKkcjadFI
189,Under Pressure - Remastered 2011,Queen,267193,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2019,01,11IzgLRXV7Cgek3tEgGgjw
190,Ricchi x Sempre,Sfera Ebbasta,263100,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx,2019,01,0n5UZOp6iaDveYqGNCHQMh
191,rockstar (feat. 21 Savage),Post Malone,262748,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,01,0e7ipj03S05BNilyu5bRzt
192,Faccio un casino,Coez,261724,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0,2019,01,6qNXkVk19OYLu4CoqjDfZ0
193,Giovane fuoriclasse,Capo Plaza,260232,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc,2019,01,7GFCOl2gVEv9d6gwdY5Fvb
194,Acqua Calda E Limone (feat. Ernia),Rkomi,260138,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN,2019,01,2OIXm3ZM0pbSXQYrq9C5RN
195,Somebody To Love - Remastered 2011,Queen,258225,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI,2019,01,6cFZ4PLC19taNlpl9pbGMf
196,Serpenti A Sonagli,Sfera Ebbasta,257850,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu,2019,01,58QylZ1gN0HbU0LxGQ8Eqm
197,MIDDLE CHILD,J. Cole,257210,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,01,2JvzF1RMd7lE3KmFlsyZD8
198,We Will Rock You - Remastered,Queen,253728,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,2019,01,54flyrjcdnQdco7300avMJ
199,Sciroppo (feat. DrefGold),Sfera Ebbasta,252371,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6,2019,01,6CxN2UG4gvo4GEVw5VZYv5
200,Università (feat. Franco126),Gianni Bismark,252188,https://open.spotify.com/track/5OmIiHpRSb3QtQVZQXcAfM,2019,01,5OmIiHpRSb3QtQVZQXcAfM
1,Stamm Fort (feat. Sfera Ebbasta),Luche,4210036,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD,2019,01,7iTTQvztpfrDneVSX9IGBD
2,È sempre bello,Coez,2574404,https://open.spotify.com/track/18LXrvm337xqvFxpaB9Puj,2019,01,6IdiuMw1FSAvU3e6bgWQVX
3,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,2399401,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,2019,01,2fkVZYFv9hOejIsLzZy8ad
4,Calma - Remix,Pedro Capó,2057791,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,01,5iwz1NiezX7WWjnCgY5TH4
5,Happy Birthday,Sfera Ebbasta,1590144,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2,2019,01,2bnTgPFD75vbq1AhxLJfMu
6,Supernova (feat. Emis Killa),MadMan,1460760,https://open.spotify.com/track/3gr1Ghb0F4QKWQsiseWORj,2019,01,65qZmnEjaadebCi68eNLiZ
7,7 rings,Ariana Grande,1348691,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019,01,6ocbgoVGwYJhOv1GgI9NsF
8,90MIN,Salmo,1271165,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,2019,01,3Ls9yKzshQye18Tx2AvOb6
9,Torna a casa,Måneskin,1269415,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,2019,01,3590AAEoqH50z4UmhMIY85
10,Giornate vuote (feat. Gemitaiz),Frenetik&Orang3,1239475,https://open.spotify.com/track/1sZX1kdlVK3DbcuJXBnlqY,2019,01,1sZX1kdlVK3DbcuJXBnlqY
11,Cambiare Adesso,Dark Polo Gang,1193243,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7,2019,01,2xjxaKiYssIdDU6DCPpZPt
12,Hola (I Say) (feat. Tom Walker),Marco Mengoni,1173269,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi,2019,01,42LrSpEHmXHfjEH8NeiQQi
13,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,1159186,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc,2019,01,3xGD5KhnizETt7KQwxtUAc
14,La fine del mondo,Anastasio,1149464,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB,2019,01,3c5ZPBOMDO1HLHRrQEwpNW
15,Cascare nei tuoi occhi,Ultimo,1143500,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M,2019,01,60oJSn5MTG2VNvCJKwd65M
16,oh 9od,tha Supreme,1100130,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr,2019,01,5Qy9jtZdxUnFXmgPp3u5VZ
17,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1099782,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,01,4w8niZpiMy6qz1mntFA5uM
18,Stanza Singola (feat. Tommaso Paradiso),Franco126,1090704,https://open.spotify.com/track/0PCvaT4vuW1auRtjN6nZta,2019,01,23hpOtox5sIuRqVBVVJxsO
19,Happier,Marshmello,1030641,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,01,2dpaYNEQHiRxtZbfNsse99
20,MIA (feat. Drake),Bad Bunny,995268,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,01,116H0KvKr2Zl4RPuVBruDO
21,Fuoco e benzina,Emis Killa,980934,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc,2019,01,4Fs1sEg9Mwn6vykFD89xvc
22,MALA,6ix9ine,977950,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019,01,70uX4beGHc1nQikXveOknp
23,CABRIOLET (feat. Sfera Ebbasta),Salmo,950694,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN,2019,01,7wC76LWyNxaP3hjGzbWOcN
24,STAI ZITTO (feat. Fabri Fibra),Salmo,931250,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd,2019,01,2rgOAX5Cj3pk8JFnaPwJbd
25,Posso (feat. Max Gazzé),Carl Brave,924732,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6,2019,01,5N0nmOmc0MqPZTYKw4fVV6
26,Holding out for You (feat. Zara Larsson),Fedez,903568,https://open.spotify.com/track/4EZhkTdGDdlLoHI6NsYSX5,2019,01,6eiVP1Q0XaevZEZnQFpYEH
27,Sweet but Psycho,Ava Max,884012,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,01,7DnAm9FOTWE3cUvso43HhI
28,WANNABE VOL.2,Highsnob,762779,https://open.spotify.com/track/3WVv0HHGgdpbaMAPRgO4bz,2019,01,3WVv0HHGgdpbaMAPRgO4bz
29,Bella e rovinata,Irama,760413,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B,2019,01,5uPQRVuGquShCnqzuOTq4B
30,Pianeti,Ultimo,758995,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW,2019,01,2w5wtWq30yTkNSG9YjMFvW
31,Los Angeles,Luna,755267,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN,2019,01,4loXMor75kKVBB03ygwDlh
32,Baila Baila Baila,Ozuna,753107,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,01,7mWFF4gPADjTQjC97CgFVt
33,High Hopes,Panic! At The Disco,750025,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,01,1rqqCSm0Qe4I9rUvWncaom
34,Vertigini,Tedua,749669,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU,2019,01,1Oou7m2VuxCDSOdqsu07TU
35,LUNEDI',Salmo,727387,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B,2019,01,1VNARx6Sm6ZYAsDMCGiU1B
36,Bling Bling (Oro),Guè Pequeno,702367,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY,2019,01,11AXfsh0V6zCCU7Po6kQiY
37,Poesia senza veli,Ultimo,674360,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W,2019,01,3f2b204xj4jZdoHjo9wj0W
38,Toradol,Gemitaiz,661190,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx,2019,01,3Rmv3h4ovgt9xVgWOfMlLx
39,Davide (feat. Coez),Gemitaiz,652376,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J,2019,01,1Lq5ApqhIWUXzlryFX2K6J
40,Non Abbiamo Età,Luche,640277,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3,2019,01,0NwuXciw6eQc4edjwSBnV3
41,SPARARE ALLA LUNA (feat. Coez),Salmo,630155,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1,2019,01,4spkZ6gRKh827yp6JI6TN1
42,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,620897,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,01,2LskIZrCeLxRvCiGP8gxlh
43,Without Me,Halsey,620136,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,01,7lQ8MOhq6IN2w8EYcFNSUk
44,Fumo Da Solo,Izi,609182,https://open.spotify.com/track/4sYbBt781iAS2S76IeMwIG,2019,01,6uMdn1ovj2ZRHGMbiTQAvy
45,Tesla (feat. Sfera Ebbasta & DrefGold),Capo Plaza,603212,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q,2019,01,093RgZ7RXHZwIrxZhZYX4Q
46,Bohemian Rhapsody - Remastered 2011,Queen,602072,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,01,7tFiyTwD0nx5a1eklYtX2J
47,Popstar,Sfera Ebbasta,595560,https://open.spotify.com/track/1fIuF52zouQWN13q3X9FHk,2019,01,6EDO9iiTtwNv6waLwa1UUq
48,Ti dedico il silenzio,Ultimo,594141,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g,2019,01,6GLmGfALwjzCaOiHwgfU7g
49,Vaina Loca,Ozuna,577954,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,01,48zFZh27QU5qsrBjn4C2FA
50,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,577541,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi,2019,01,2bzitsPcImYC6DZWvvLCQi
51,Wow.,Post Malone,575750,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,01,7xQAfvXzm3AkraOtGPWIZg
52,Prima di ogni cosa,Fedez,567961,https://open.spotify.com/track/0juSegsrO7siAAjlNATKV2,2019,01,5mkGjUA82k3yWNhD1kFAuU
53,Ngopp'A Luna,Rocco Hunt,563911,https://open.spotify.com/track/5290vWQUgvvVu9TtFRSSjw,2019,01,2CfWwaXsDgNxBE4lTJZC0A
54,Cherofobia,Martina Attili,552502,https://open.spotify.com/track/2TfcMUAZ4vH4fTA9eF53v2,2019,01,2TfcMUAZ4vH4fTA9eF53v2
55,In My Mind,Dynoro,538423,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,01,0E9ZjEAyAwOXZ7wJC0PD33
56,Giuro Che (feat. Priestess & Quentin40),Gemitaiz,537239,https://open.spotify.com/track/0Pi8hOfhyPYQOg8PL6tcT9,2019,01,0Pi8hOfhyPYQOg8PL6tcT9
57,Shallow,Lady Gaga,534744,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,01,2VxeLyX666F8uXCJ0dZF8B
58,PERDONAMI,Salmo,522244,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i,2019,01,4Yr7z1MFiI2D3QnldF107i
59,HO PAURA DI USCIRE,Salmo,522242,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi,2019,01,0nFCpnM7nistUWXRZpzOWM
60,NI BIEN NI MAL,Bad Bunny,514791,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019,01,278kSqsZIiYp8p3QjYAqa8
61,Il ballo delle incertezze,Ultimo,509408,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu,2019,01,0Wq6iAraiUpSbBSPmv4gLu
62,Se Piovesse Il Tuo Nome,Elisa,502327,https://open.spotify.com/track/7oETr2afFHIzjDIOpm4zPJ,2019,01,0FNRyMufs8Ox03TtaoyCjH
63,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,497218,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,01,5JEx7HbmvHQQswJCsoo9rA
64,La musica non c'è,Coez,496021,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x,2019,01,7MMJa7cjMadOSR6CFWvB1x
65,Uno squillo,Capo Plaza,483466,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN,2019,01,7zivIUyCw9MmYftdcayXnN
66,Sarebbe comodo,Chadia Rodriguez,482784,https://open.spotify.com/track/4GMzvuPHqkKPuG3VGuDex1,2019,01,4GMzvuPHqkKPuG3VGuDex1
67,Ella Quiere Beber - Remix,Anuel AA,475875,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019,01,3f5lA8nnc4YYF1qf78WpHw
68,Girls Like You (feat. Cardi B),Maroon 5,469552,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,01,6V1bu6o1Yo5ZXnsCJU8Ovk
69,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,466982,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,01,3KkXRkHbMCARz0aVfEt68P
70,Adan y Eva,Paulo Londra,464529,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,01,6FyRXC8tJUh863JCkyWqtk
71,Sopra,Gazzelle,460497,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO,2019,01,5d5hgQCHyzkPrxWejb69St
72,Malibu,Vegas Jones,456415,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw,2019,01,1UZOjK1BwmwWU14Erba9CZ
73,Se Piovesse Il Tuo Nome - con Calcutta,Elisa,456077,https://open.spotify.com/track/40SslAHt15Duy4uldwXNAm,2019,01,3PYYiqmhooCNCGiiPTM5zS
74,Fotografia (feat. Francesca Michielin & Fabri Fibra),Carl Brave,452680,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu,2019,01,3fw3W15QK6a9UxJGgndtYu
75,Pablo,Rvssian,452577,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d,2019,01,0fBipGsPTv6yilC8z9BOQl
76,Rollercoaster,Emis Killa,450741,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf,2019,01,5L95vS64rG1YMIFm1hLjyZ
77,New York,Thegiornalisti,444140,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL,2019,01,6yjKlmm7vOszkXEUku1EM1
78,Thunderclouds,Sia,431781,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP,2019,01,4lJNen4SMTIJMahALc3DcB
79,Guarda Come Flexo 2,MamboLosco,427378,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k,2019,01,4N6ofOnUS1w7XObOthDELW
80,NewJeans,Capo Plaza,426434,https://open.spotify.com/track/1C8KgGduDWKvwbFiqARcFq,2019,01,1C8KgGduDWKvwbFiqARcFq
81,RICCHI E MORTI,Salmo,425178,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT,2019,01,2sCkQ5AoGNKy0urYd2E3BT
82,Porto Cervo,Lazza,422316,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8,2019,01,0TAt3c8KXb1D3sWT8ENar8
83,Fame,Nayt,421796,https://open.spotify.com/track/3WQJd5uYQ40Qlol1Q8pIpe,2019,01,1PehfITh0TTRx3LkDdV4h3
84,D'estate non vale (feat. Ana Mena),Fred De Palma,418459,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy,2019,01,5IbiQAbMBe5T2K67mCAIx3
85,Gucci Ski Mask (feat. Guè Pequeno),Lazza,413372,https://open.spotify.com/track/0OJt61Ktvw4U96GmVZmyoZ,2019,01,1zsnUOfuMirWoprylSMuTZ
86,Moonlight,XXXTENTACION,412482,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,01,0JP9xo3adEtGSdUEISiszL
87,Nera,Irama,409686,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX,2019,01,3ZsWgbviZR93GPJIlxuaAG
88,Tutto tua madre,J-AX,408289,https://open.spotify.com/track/1PahySwtcIaiG7GUnCy9tx,2019,01,1PahySwtcIaiG7GUnCy9tx
89,Secreto,Anuel AA,403914,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,01,018irVw8GqwHmrCZHjfAJj
90,Sogni appesi,Ultimo,398097,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ,2019,01,2HgBmx6tfhRO417ahshpeQ
91,Ne è valsa la pena (feat. Ghali),Capo Plaza,398040,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO,2019,01,6GTCOWvhjvdk4pwlfrSjNO
92,"thank u, next",Ariana Grande,397492,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,01,3e9HZxeyfWwjeyPAMmWSSQ
93,Peace & Love,Charlie Charles,397114,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD,2019,01,3Owfp723o5on470xzKIR0v
94,Un domani (feat. Mr.Rain),Annalisa,395875,https://open.spotify.com/track/5ZUbSBnGDbmBGcH2l1575M,2019,01,5ZUbSBnGDbmBGcH2l1575M
95,Billets (feat. Ninho),Capo Plaza,395730,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0,2019,01,2aD5ESGyEhXnXdoOsZvsR0
96,Te Boté - Remix,Nio Garcia,391960,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,01,3V8UKqhEK5zBkBb6d6ub8i
97,Ti Amo Ti Odio,GionnyScandal,391866,https://open.spotify.com/track/6fqfcwTvc1ddhtAKbmo8WI,2019,01,4ZGU5nxck45C0T3LgQmqSj
98,Morirò da Re,Måneskin,388049,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV,2019,01,1aX0Ki80LFzzhqxqRlqbAV
99,Fumo bianco,Chadia Rodriguez,387988,https://open.spotify.com/track/54ivBWjaiBH5W2fAVYV1k3,2019,01,54ivBWjaiBH5W2fAVYV1k3
100,Promises (with Sam Smith),Calvin Harris,385218,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,01,5N5k9nd479b1xpDZ4usjrg
101,Luci d'America,Ligabue,382137,https://open.spotify.com/track/5TOmzCEg2tw5yGYSlgkZpF,2019,01,1Y3o2mOVYOUdAezjsWHS7f
102,Che cazzo ridi (feat. Trippie Redd),Fedez,381901,https://open.spotify.com/track/7GeC7Nb58zsPnlFSfF0HZU,2019,01,7GeC7Nb58zsPnlFSfF0HZU
103,Bad Boys (feat. Ketama126),Gemitaiz,381817,https://open.spotify.com/track/12mhNDtyap89L9H8KLexnS,2019,01,12mhNDtyap89L9H8KLexnS
104,Sempre In Due,Carl Brave x Franco126,372723,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk,2019,01,6ElWuGFrYbsf2mdHWUoGCk
105,Torna Da Me,Luche,369603,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4,2019,01,3cht84Looy1rM6dDSqfuX8
